Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mT1 (GeV),mn1 (GeV),NNLO Cross Section (pb),k_factor,Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM4,1.7124107,2.7295897,0.0191755,0.0118182,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.7268491671110863,1.158600562353412,Excluded,Included
IM5,1.6410147,2.4755551,0.0088386,0.0080658,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.8014364131907223,1.2090080606834295,Excluded,Included
IM6,1.8090897,2.6401173,0.0040431,0.0054684,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.7514817618141435,1.0966841500451856,Excluded,Included
IM7,1.7701237,2.0931455,0.0020222,0.0038713,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.9478557510693834,1.120825623655567,Excluded,Included
IM8,3.0763264,3.2838827,0.000653,0.0022015,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.6041628709819629,0.6449250638683852,Excluded,Excluded
IM9,5.1760314,4.8926455,0.000244,0.0013458,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.4055065914748983,0.38330524810958444,Excluded,Excluded
IM10,15.5862239,24.1225769,5.98e-05,0.0006663,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.082246602766556,0.12729189653178277,Excluded,Excluded
IM11,9.4592955,8.4475064,5.98e-05,0.0006663,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.23486220738465494,0.20974077826408952,Excluded,Excluded
IM12,5.8093679,4.564376,5.98e-05,0.0006663,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.43467058804971365,0.34151736198356447,Excluded,Excluded
EM0,16.2107462,18.0798017,0.0226766,0.0128289,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.10973571684693863,0.12238795028448474,Excluded,Excluded
EM1,7.3256695,7.1408901,0.0174627,0.0112879,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.2778365122857723,0.27082848878181026,Excluded,Excluded
EM2,4.1356066,4.1158392,0.0120742,0.0094118,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.48204021187222273,0.4797361528536103,Excluded,Excluded
EM3,2.6465671,3.2004398,0.0087715,0.0080353,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.6199148004596118,0.7496503678293287,Excluded,Excluded
EM4,1.6907824,2.3861107,0.0103369,0.008716,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.8314786065876992,1.1734212516051739,Excluded,Included
EM5,1.2815171,1.5670364,0.0047955,0.0059532,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,1.26608418285625,1.5481650615508757,Included,Included
EM6,1.4371921,2.0002021,0.0020209,0.0038701,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.99189976852839,1.3804695976272063,Excluded,Included
EM7,1.0535497,1.5307262,0.0013692,0.0031865,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,1.2961168365707727,1.883157481797014,Included,Included
EM8,1.9772461,2.2756504,0.0004091,0.0017426,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.8718386620370158,1.0034158115168363,Excluded,Included
EM9,2.6499992,2.270332,0.0001842,0.0011694,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.87388100066422,0.748679471299463,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,-1.9839999999999998,-1.9839999999999998,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,-1.9839999999999998,-1.9839999999999998,Excluded,Excluded
EM12,4.2602935,3.4426474,5.98e-05,0.0006663,1.516297,pptt1jmatch_run_33_406_365,406.0,365.0,1.9839999999999998,1.3084507850374958,0.5763006690722959,0.4656956146331232,Excluded,Excluded
IM0,6.943165,8.8036461,0.0812644,0.0242714,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.21354788443847145,0.27076988664391527,Excluded,Excluded
IM1,3.8885895,4.8924607,0.0582716,0.0208085,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.3842647116204735,0.48346579138785406,Excluded,Excluded
IM2,2.8026712,3.8342129,0.0406279,0.017537,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.4903222770962979,0.6707886390669016,Excluded,Excluded
IM3,2.1635747,3.1728492,0.0264371,0.0142507,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.5925273725583933,0.8689323275965466,Excluded,Excluded
IM4,1.9032442,3.041865,0.0172623,0.0115696,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.6180418920629285,0.9877870637934952,Excluded,Excluded
IM5,1.917455,2.9018839,0.0075401,0.0076841,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.6478550020557334,0.980466295167292,Excluded,Excluded
IM6,2.3555325,3.4342957,0.0031046,0.0049417,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.5474193733521548,0.7981210193448828,Excluded,Excluded
IM7,2.1022337,2.4801451,0.0017029,0.0036625,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.7580201658362649,0.8942868721018028,Excluded,Excluded
IM8,2.987958,3.1968584,0.0006709,0.0023001,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.5880773449333884,0.6291922443354291,Excluded,Excluded
IM9,5.1350531,4.8462467,0.0002453,0.0013912,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.38792907509227703,0.366111111879252,Excluded,Excluded
IM10,15.2504122,23.5338431,6.11e-05,0.0006945,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.07988495512660233,0.12327535645233248,Excluded,Excluded
IM11,9.2075297,8.2768458,6.11e-05,0.0006945,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.22713966714228262,0.2041807152682874,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,-1.88,-1.88,Excluded,Excluded
EM0,15.9801432,17.9067576,0.0229928,0.0133135,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.10498829782562087,0.11764600457397652,Excluded,Excluded
EM1,7.2405362,7.0781772,0.0176437,0.0116944,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.26560510522398334,0.2596492784608963,Excluded,Excluded
EM2,3.5130002,3.4832512,0.0141908,0.0105063,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.5397256448228597,0.5351551075915111,Excluded,Excluded
EM3,2.5217296,3.0520629,0.0091748,0.0084693,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.6159768201369636,0.7455200589309813,Excluded,Excluded
EM4,1.8095927,2.5331698,0.0097222,0.0087159,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.7421531710981237,1.038907816106906,Excluded,Included
EM5,1.3859006,1.6911545,0.0044355,0.0059027,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,1.111666615912384,1.3565186421017494,Included,Included
EM6,2.0764982,2.882179,0.0014017,0.0033233,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.6522842613175657,0.905370397142651,Excluded,Excluded
EM7,1.4022507,2.0299929,0.001032,0.0028521,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.9261116134938207,1.3407017732278543,Excluded,Included
EM8,1.9084937,2.1895738,0.0004256,0.0018321,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.858614585176348,0.9850700581301368,Excluded,Excluded
EM9,2.6678042,2.26713,0.0001842,0.0012055,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.8292422578325901,0.7046993928564922,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,-1.88,-1.88,Excluded,Excluded
EM11,3.5857569,4.0321223,6.11e-05,0.0006945,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,0.466255698642871,0.5242965578620234,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.436027,pptt1jmatch_run_34_410_365,410.0,365.0,1.88,1.3091675852891345,-1.88,-1.88,Excluded,Excluded
IM0,7.6753157,9.7723336,0.0735823,0.024102,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.17764436531311212,0.22617962151055235,Excluded,Excluded
IM1,4.3519659,5.449058,0.0521673,0.0205271,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.3185871759852804,0.398900184397125,Excluded,Excluded
IM2,3.2430648,4.4820346,0.0347357,0.0169034,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.38732409607011953,0.5352961186591153,Excluded,Excluded
IM3,2.3564311,3.4649587,0.024198,0.0141851,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5010160727168264,0.7367073028360558,Excluded,Excluded
IM4,2.1364435,3.4222978,0.0153343,0.0113433,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5072615246984059,0.8125653685669666,Excluded,Excluded
IM5,2.1578782,3.2903827,0.0066561,0.0075063,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5275982030904794,0.804493970048912,Excluded,Excluded
IM6,2.3280718,3.4144811,0.003133,0.005159,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5084227878725116,0.7456814691024564,Excluded,Excluded
IM7,2.3261666,2.7321214,0.0015508,0.0036324,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.6354036830135,0.7462922045222384,Excluded,Excluded
IM8,2.3893546,2.5552754,0.0008356,0.0026674,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.6793788254682841,0.7265560331647718,Excluded,Excluded
IM9,4.3561167,4.131431,0.0002894,0.0015702,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.42019339061937616,0.39852008556152774,Excluded,Excluded
IM10,7.5950597,11.7809743,0.0001226,0.001022,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.14735623351627208,0.22856963191480903,Excluded,Excluded
IM11,9.3957467,8.4305306,5.99e-05,0.0007145,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.2059182372222218,0.18476445304767528,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,-1.736,-1.736,Excluded,Excluded
EM0,17.1593268,19.2273513,0.021415,0.0133635,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.0902880471113044,0.10116947012163671,Excluded,Excluded
EM1,7.2876648,7.1489844,0.0174316,0.0120813,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.24283169508664756,0.2382107365860186,Excluded,Excluded
EM2,4.739629,4.7035363,0.0105377,0.0094262,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.36908400175416956,0.36627339397239744,Excluded,Excluded
EM3,2.6046847,3.1597256,0.0088637,0.0086524,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5494147972849288,0.6664914183279074,Excluded,Excluded
EM4,2.0143362,2.8307721,0.0086782,0.0085622,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.6132602479726291,0.8618223710619907,Excluded,Excluded
EM5,1.7412162,2.1204563,0.0035231,0.0054697,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.8186917127223985,0.9970042778145528,Excluded,Excluded
EM6,1.8411237,2.544332,0.0015822,0.0036691,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.6823008946945603,0.9429024242097367,Excluded,Excluded
EM7,2.0210246,2.9313603,0.0007151,0.0024677,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.5922165214559261,0.8589702470717081,Excluded,Excluded
EM8,1.4785074,1.713895,0.0005462,0.0021569,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,1.0128975228937596,1.1741571263018364,Included,Included
EM9,2.9239562,2.5088185,0.0001668,0.0011922,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.6919591831772606,0.593716143901198,Excluded,Excluded
EM10,5.0014535,10.6628051,6.27e-05,0.0007308,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.1628089403978696,0.3470990982921265,Excluded,Excluded
EM11,3.6718866,4.1129936,5.99e-05,0.0007145,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,0.422077000071189,0.47278148513627843,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.324023,pptt1jmatch_run_35_416_365,416.0,365.0,1.736,1.3111554708641768,-1.736,-1.736,Excluded,Excluded
IM0,7.905167,-1.0,0.0715724,0.0244195,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,0.20745924785649686,Excluded,Excluded
IM1,4.324284,5.4384812,0.0521944,0.0210699,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.3015547796690002,0.37925353653922816,Excluded,Excluded
IM2,3.2057015,4.4008762,0.0353157,0.0174851,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.37265306395121944,0.5115884931894001,Excluded,Excluded
IM3,2.4629394,3.6390393,0.0230295,0.0142093,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.45066839481508203,0.6658710319872263,Excluded,Excluded
IM4,2.2279343,3.5343234,0.0148011,0.0114393,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.4640209212320524,0.7361078825349562,Excluded,Excluded
IM5,2.0957223,3.1434395,0.0069353,0.0078616,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.5217215091939895,0.7825464280262704,Excluded,Excluded
IM6,2.5519525,3.7288047,0.0028559,0.0050553,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.439819226788681,0.6426451903003679,Excluded,Excluded
IM7,2.9769598,3.5149026,0.0012036,0.0032845,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.4665847639704155,0.5508975969376542,Excluded,Excluded
IM8,5.5633574,5.939405,0.0003603,0.0017977,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.27612193477292757,0.29478602255537273,Excluded,Excluded
IM9,20.460237,19.3692589,6.17e-05,0.0007438,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.08467025034189614,0.08015547424988283,Excluded,Excluded
IM10,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
IM11,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
EM0,18.941729,21.2242299,0.0193781,0.0130586,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.07727017694997733,0.08658132528450807,Excluded,Excluded
EM1,7.5119412,7.383073,0.0168786,0.0122029,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.2221297283664945,0.2183190677797105,Excluded,Excluded
EM2,4.0681474,4.017871,0.0122862,0.0104355,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.40817637002283036,0.4031319022511327,Excluded,Excluded
EM3,2.7934998,3.3951837,0.0082284,0.0085577,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.48303719177256876,0.5870771854001922,Excluded,Excluded
EM4,2.2294506,3.1358824,0.0078658,0.0083685,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.522978795378296,0.7356072388417128,Excluded,Excluded
EM5,1.5075828,1.8334966,0.0040794,0.0060381,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.8944657983003621,1.0878341143186296,Excluded,Included
EM6,1.7671365,2.4383615,0.0016524,0.0038476,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.6725827979157314,0.9280550766734769,Excluded,Excluded
EM7,1.709121,2.4848527,0.0008433,0.0027498,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.6599988804165333,0.9595575737469727,Excluded,Excluded
EM8,2.7005803,3.1174502,0.0002986,0.0016367,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.5260709537557328,0.6072768878599906,Excluded,Excluded
EM9,7.9242646,6.7853659,6.17e-05,0.0007438,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,0.2416966194851776,0.2069592678669513,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.247934,pptt1jmatch_run_36_420_365,420.0,365.0,1.64,1.3141720635866958,-1.6399999999999997,-1.6399999999999997,Excluded,Excluded
IM0,9.073573,11.5001042,0.0622082,0.0244156,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.1252162567361781,0.15870264117564273,Excluded,Excluded
IM1,4.9890861,6.2684527,0.0453628,0.0210358,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.22972176211842515,0.28863001582594455,Excluded,Excluded
IM2,3.9431257,5.3961597,0.0288284,0.0169141,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.266856446075901,0.3651925171951784,Excluded,Excluded
IM3,3.1930407,4.7221984,0.0178631,0.0133892,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.30494271481689544,0.4509807845543591,Excluded,Excluded
IM4,2.7619993,4.3678296,0.0119563,0.0109869,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.3296831909376684,0.5213614645014574,Excluded,Excluded
IM5,3.0783189,4.6973496,0.00466,0.0068844,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.30655585013301967,0.4677877915767596,Excluded,Excluded
IM6,3.7039626,5.4173843,0.0019672,0.0044791,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.26581093757738394,0.3887728240020566,Excluded,Excluded
IM7,3.6909927,4.3358374,0.0009742,0.0031535,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.33211577537478687,0.39013894554708817,Excluded,Excluded
IM8,3.6654947,3.913713,0.0005481,0.002366,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.3679370459714343,0.3928528392088522,Excluded,Excluded
IM9,6.6674623,6.3034495,0.0001897,0.0013921,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.22844634513213755,0.21597422455617032,Excluded,Excluded
IM10,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
IM11,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
EM0,21.7444733,24.3365691,0.0168455,0.0130089,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.059170213931264454,0.0662237240761311,Excluded,Excluded
EM1,7.7249492,7.534291,0.0165343,0.0128903,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.19112614577801681,0.18640899282548032,Excluded,Excluded
EM2,4.5580521,4.5369338,0.0109653,0.010527,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.3173949771980363,0.3159244274544382,Excluded,Excluded
EM3,3.9148259,4.7421966,0.0059068,0.0077461,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.3036567484359463,0.3678324494583527,Excluded,Excluded
EM4,2.3977478,3.3844702,0.0072963,0.008603,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.4254727963035396,0.6005635788718063,Excluded,Excluded
EM5,2.2747077,2.7689679,0.0026928,0.0052385,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.5200493656860378,0.633048369247618,Excluded,Excluded
EM6,2.9487441,4.0602283,0.000993,0.0031839,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.35465985989014454,0.4883434951171246,Excluded,Excluded
EM7,3.381206,4.925609,0.000426,0.002086,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.2923496363596867,0.42588354569345965,Excluded,Excluded
EM8,2.2701592,2.6013102,0.0003585,0.0019135,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.5535671985601717,0.6343167474774456,Excluded,Excluded
EM9,2.5784161,2.1877747,0.0001897,0.0013921,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,0.658203059026142,0.5584823954519986,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.091643,pptt1jmatch_run_37_430_364,430.0,364.0,1.44,1.319112567020537,-1.44,-1.44,Excluded,Excluded
IM0,4.9296401,6.2283862,0.1144304,0.0265879,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.34069820525901234,0.43045738775128833,Excluded,Excluded
IM1,2.6575035,3.3430574,0.0851235,0.0233082,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.6347482995655414,0.7984937743261674,Excluded,Excluded
IM2,1.9051249,2.6083922,0.0597228,0.0197925,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.8135279656180538,1.1138377331585976,Excluded,Included
IM3,1.2958231,1.9164479,0.0437794,0.017089,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.1072568161127676,1.6375692021542136,Included,Included
IM4,1.0209397,1.6253714,0.0321701,0.0147376,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.3055477658829238,2.0784773086990347,Included,Included
IM5,0.8753777,1.3276098,0.0164817,0.010634,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.5983612052276202,2.424096478582902,Included,Included
IM6,0.8253341,1.2142233,0.0087974,0.0077994,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.7476192393936105,2.5710800026316614,Included,Included
IM7,0.9445515,1.114465,0.0038057,0.0051427,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.904052617175057,2.246568874222316,Included,Included
IM8,0.9864875,1.0639062,0.0020304,0.0037597,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.9945367364152968,2.1510662831510787,Included,Included
IM9,1.2020133,1.1379952,0.001051,0.0027063,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.8646827332839364,1.765371481330531,Included,Included
IM10,3.0821792,4.791821,0.0003018,0.0014509,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.4428379106815551,0.6884739213086636,Excluded,Excluded
IM11,1.8716582,1.6637277,0.0003018,0.0014509,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.275449101436491,1.1337540155569004,Included,Included
IM12,1.4583918,1.1525526,0.0002382,0.001289,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,1.8411307214959214,1.4550273801594331,Included,Included
EM0,12.4911816,13.9607943,0.0293069,0.0140873,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.15199708228635672,0.16987984547434645,Excluded,Excluded
EM1,5.0524356,4.8674871,0.0254007,0.0131413,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.43595390319575783,0.4199954572404644,Excluded,Excluded
EM2,3.1406829,3.0924835,0.0159434,0.0104617,1.625899,pptt1jmatch_run_38_401_380,401.0,380.0,2.122,1.3051241190258436,0.6861798939266773,0.6756492353939967,Excluded,Excluded
