Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mT1 (GeV),mn1 (GeV),NNLO Cross Section (pb),k_factor,Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM12,-1.0,-1.0,0.0,0.0,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,-0.5348096933187294,-0.5348096933187294,Excluded,Excluded
EM0,16.7674641,18.7133551,0.0219377,0.0001082,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,10.008083701995481,8.967402333053807,Included,Included
EM1,5.9300999,5.7789487,0.0215221,0.0001072,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,3.09063778195167,3.171474908868428,Included,Included
EM2,3.8931081,3.8580193,0.0128126,8.31e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,2.0633061186507393,2.0820719490176613,Included,Included
EM3,2.7004228,3.2740226,0.0085607,6.8e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,1.7509790226245892,1.4442122894989047,Included,Included
EM4,1.5912631,2.2460853,0.0109831,7.7e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,1.2012281904607063,0.8510229305004107,Included,Excluded
EM5,1.1419375,1.4026244,0.0053553,5.39e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,0.7501371252053669,0.6107192441641566,Excluded,Excluded
EM6,1.2955964,1.7861936,0.0022538,3.5e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,0.9552736514238773,0.6928975133488499,Excluded,Excluded
EM7,1.3242724,1.9305059,0.0010843,2.43e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,1.0324532683289978,0.7082337161144577,Included,Excluded
EM8,2.1377928,2.4589983,0.0003796,1.44e-05,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,1.3150961266942771,1.1433123117469879,Included,Included
EM9,-1.0,-1.0,0.0,0.0,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,-0.5348096933187294,-0.5348096933187294,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,-0.5348096933187294,-0.5348096933187294,Excluded,Excluded
EM11,1.7951657,2.0265947,0.0001224,8.2e-06,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,1.0838424899883625,0.9600720174733023,Included,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.423067,pptt1jmatch_run_34_410_365,410.424,364.693,1.8698240000000004,1.313939540443282,-0.5348096933187294,-0.5348096933187294,Excluded,Excluded
IM0,7.2305145,9.1879994,0.077992,0.0002062,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,5.272537286504692,4.149233760492281,Included,Included
IM1,3.9529266,4.9962271,0.0570148,0.0001783,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,2.8670870044457337,2.268388577530405,Included,Included
IM2,3.1124104,4.2852966,0.0363315,0.0001439,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,2.4591192406076754,1.7860580057183046,Included,Included
IM3,2.2420929,3.2970568,0.0254059,0.000121,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.8920174193441763,1.286625945475947,Included,Included
IM4,2.0012204,3.1683916,0.0164923,9.79e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.8181828406789249,1.1484011609223475,Included,Included
IM5,1.7701766,2.6846202,0.0081543,6.92e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.5405704210868452,1.0158165799616945,Included,Included
IM6,1.7811327,2.6003708,0.0040944,4.91e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.4922238677701734,1.0221037425146953,Included,Included
IM7,2.0272038,2.3741888,0.0017759,3.24e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.3624292327665835,1.1633117458457822,Included,Included
IM8,1.9882455,2.1202889,0.0010121,2.45e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.216728669291382,1.1409555091476349,Included,Included
IM9,2.0089695,1.9040424,0.0006277,1.93e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.0926355251052673,1.1528479851882323,Included,Included
IM10,7.0137943,10.8888327,0.0001327,8.9e-06,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,6.248561184849615,4.024868783363663,Included,Included
IM11,-1.0,-1.0,0.0,0.0,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,-0.573850416936759,-0.573850416936759,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,-0.573850416936759,-0.573850416936759,Excluded,Excluded
EM0,17.4908796,19.5722362,0.0209771,0.0001102,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,11.231535903754727,10.037148551050652,Included,Included
EM1,6.1729345,6.0136507,0.0206834,0.0001095,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,3.4509359615070325,3.542341036548304,Included,Included
EM2,4.569312,4.5447112,0.0109255,7.99e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,2.607984416977158,2.622101596314136,Included,Included
EM3,2.5945616,3.139488,0.0089137,7.23e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.8015964977679515,1.4888902559281045,Included,Included
EM4,2.108678,2.9661361,0.0083379,6.99e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.7021184376761722,1.2100657494853708,Included,Included
EM5,1.5155867,1.8492622,0.00406,4.89e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.0611998844953883,0.8697200596988066,Included,Excluded
EM6,1.258091,1.7420069,0.0023185,3.7e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,0.999651385871711,0.721956044894384,Excluded,Excluded
EM7,1.8818155,2.7515149,0.0007638,2.12e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.5789579725727048,1.0798806092730555,Included,Included
EM8,2.1054176,2.4265822,0.0003844,1.51e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,1.3924952072013177,1.2081947675859903,Included,Included
EM9,0.9977906,0.8385466,0.0004949,1.71e-05,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,0.4812003160309017,0.5725825518255788,Excluded,Excluded
EM10,2.3681014,5.0397044,0.0001327,8.9e-06,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,2.8920364711780184,1.3589359757385227,Included,Included
EM11,-1.0,-1.0,0.0,0.0,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,-0.573850416936759,-0.573850416936759,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.327855,pptt1jmatch_run_35_416_365,415.7244,364.693,1.7426144,1.3123529301015546,-0.573850416936759,-0.573850416936759,Excluded,Excluded
IM0,8.0222654,10.1843211,0.070359,0.000216,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,7.058592720120098,5.5601059309993035,Included,Included
IM1,4.5181332,5.6972602,0.0499671,0.000184,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,3.948681407182848,3.131447035193433,Included,Included
IM2,3.1355716,4.3118286,0.0360779,0.0001575,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.988460562812148,2.1732153426677923,Included,Included
IM3,2.2403028,3.2947416,0.0254533,0.000133,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.283533565377946,1.5527186230356258,Included,Included
IM4,1.9431774,3.1078618,0.0168317,0.0001086,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.154010116257955,1.3467856830969223,Included,Included
IM5,1.8574331,2.8194622,0.0077407,7.4e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.954124891012499,1.2873576578187529,Included,Included
IM6,2.4873065,3.6295613,0.0029338,4.57e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.515591831586068,1.7239130012905228,Included,Included
IM7,4.0346172,4.7539106,0.0008912,2.52e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,3.2948606415465207,2.796329702957945,Included,Included
IM8,3.1083398,3.3331742,0.0006419,2.14e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.3101705957613743,2.154341410537376,Included,Included
IM9,9.8719945,9.3366321,0.0001278,9.5e-06,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,6.47107281127454,6.84212406762839,Included,Included
IM10,7.3154083,11.2711295,0.0001278,9.5e-06,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,7.811842522937624,5.070194396275088,Included,Included
IM11,4.4121511,3.9266335,0.0001278,9.5e-06,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.72148789944179,3.057992509145247,Included,Included
IM12,2.7212362,2.1672961,0.0001278,9.5e-06,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.5021188279113353,1.8860459958442668,Included,Included
EM0,17.9876948,20.1293425,0.0203919,0.0001194,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,13.951330583174965,12.466988257766356,Included,Included
EM1,9.1760931,8.9568054,0.0138892,9.88e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,6.2078209014808445,6.359805756203451,Included,Included
EM2,4.7011111,4.6442157,0.0106246,8.66e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,3.2188328322334088,3.2582661388136898,Included,Included
EM3,2.6870764,3.2563657,0.0086216,7.81e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,2.2569358328724323,1.8623703759150445,Included,Included
EM4,1.9226425,2.7087245,0.009091,8.02e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.8773743334262067,1.3325532669913074,Included,Included
EM5,1.2783237,1.5553698,0.0048069,5.84e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.078002337080147,0.8859860440552084,Included,Excluded
EM6,1.4307094,1.9753412,0.0020425,3.81e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.3690779068300682,0.9916021751756623,Included,Excluded
EM7,5.7541195,8.4306943,0.0002494,1.33e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,5.843181575602325,3.9880896934211054,Included,Included
EM8,1.573515,1.8100937,0.0005141,1.91e-05,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.2545474644898276,1.0905784897139363,Included,Included
EM9,-1.0,-1.0,0.0,0.0,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,-0.6930842665712983,-0.6930842665712983,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,-0.6930842665712983,-0.6930842665712983,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,-0.6930842665712983,-0.6930842665712983,Excluded,Excluded
EM12,1.9866468,1.6031985,0.0001278,9.5e-06,1.094878,pptt1jmatch_run_37_430_365,429.8587,364.693,1.442826,1.3177961380172036,1.1111516565407056,1.3769136403142166,Included,Included
IM0,7.3729152,9.3911512,0.0764129,0.0002109,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,5.726311707317073,4.49568,Included,Included
IM1,3.9832319,5.0432301,0.0564739,0.0001832,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,3.075140304878049,2.4287999390243904,Included,Included
IM2,3.1749075,4.3341201,0.0357667,0.0001474,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.6427561585365855,1.9359192073170735,Included,Included
IM3,2.468413,3.6366978,0.0230219,0.000119,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.2174986585365852,1.5051298780487805,Included,Included
IM4,2.0971252,3.3243683,0.0157253,9.88e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.027053841463415,1.2787348780487804,Included,Included
IM5,1.9903959,3.0172646,0.0072497,6.73e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.8397954878048781,1.213656036585366,Included,Included
IM6,2.9936682,4.3822213,0.0024263,3.91e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.672086158536586,1.8254074390243904,Included,Included
IM7,2.7577418,3.2644659,0.0013009,2.86e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.990527987804878,1.6815498780487805,Included,Included
IM8,2.5876877,2.7362087,0.0007794,2.22e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.6684199390243903,1.5778583536585367,Included,Included
IM9,4.7567157,4.5113362,0.0002655,1.29e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.750814756097561,2.9004364024390243,Included,Included
IM10,7.1001211,10.9066548,0.0001322,9.1e-06,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,6.650399268292683,4.329342134146342,Included,Included
IM11,4.2685279,3.8109841,0.0001322,9.1e-06,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.323770792682927,2.602760914634146,Included,Included
IM12,-1.0,-1.0,0.0,0.0,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,-0.6097560975609756,-0.6097560975609756,Excluded,Excluded
EM0,18.3947648,20.5276721,0.019939,0.000111,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,12.516873231707319,11.216320000000001,Included,Included
EM1,6.1573863,6.0134876,0.0207072,0.000113,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,3.6667607317073174,3.7545038414634146,Included,Included
EM2,3.9173462,3.8978657,0.0127449,8.9e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.3767473780487807,2.388625731707317,Included,Included
EM3,3.1752175,3.8415888,0.0072966,6.76e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.342432195121951,1.9361082317073173,Included,Included
EM4,2.0644468,2.9138235,0.0084756,7.28e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.7767216463414635,1.258809024390244,Included,Included
EM5,1.2666714,1.5519517,0.0048233,5.5e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,0.9463120121951221,0.7723606097560975,Excluded,Excluded
EM6,2.5919894,3.5841054,0.0011254,2.66e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.1854301219512196,1.580481341463415,Included,Included
EM7,2.7596556,4.0256341,0.0005215,1.81e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,2.454654939024391,1.6827168292682928,Included,Included
EM8,1.5820084,1.8105468,0.0005139,1.8e-05,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.1039919512195122,0.9646392682926831,Included,Excluded
EM9,3.6794116,3.111347,0.0001333,9.2e-06,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.897162804878049,2.2435436585365855,Included,Included
EM10,-1.0,-1.0,0.0,0.0,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,-0.6097560975609756,-0.6097560975609756,Excluded,Excluded
EM11,1.6595691,1.8670945,0.0001322,9.1e-06,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,1.138472256097561,1.0119323780487806,Included,Included
EM12,-1.0,-1.0,0.0,0.0,1.255068,pptt1jmatch_run_39_420_365,420.0,365.0,1.64,1.3067021069774705,-0.6097560975609756,-0.6097560975609756,Excluded,Excluded
IM0,7.7689561,9.893361,0.0725527,0.0002192,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,6.870389583333334,5.395108402777778,Included,Included
IM1,4.5277278,5.6806904,0.0501451,0.0001844,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,3.944923888888889,3.1442554166666667,Included,Included
IM2,3.4596477,4.7478819,0.0327244,0.0001503,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,3.297140208333334,2.402533125,Included,Included
IM3,2.5448835,3.7254077,0.022396,0.000125,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.5870886805555555,1.7672802083333334,Included,Included
IM4,2.2891593,3.6546849,0.0142981,0.0001003,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.537975625,1.5896939583333334,Included,Included
IM5,2.118408,3.2146756,0.0067839,6.94e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.2324136111111113,1.4711166666666669,Included,Included
IM6,2.2956554,3.3714526,0.0031675,4.75e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.3412865277777777,1.5942051388888887,Included,Included
IM7,1.8794871,2.2081179,0.0019101,3.69e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.5334152083333334,1.305199375,Included,Included
IM8,1.9456011,2.0851241,0.0010268,2.71e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.4480028472222222,1.351111875,Included,Included
IM9,1.9305549,1.8374073,0.0006522,2.16e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.2759772916666667,1.340663125,Included,Included
IM10,1.7896483,2.7445393,0.0005246,1.93e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.9059300694444445,1.2428113194444446,Included,Included
IM11,2.1644895,1.9257183,0.0002614,1.37e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.337304375,1.5031177083333336,Included,Included
IM12,1.3373869,1.0669131,0.0002614,1.37e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,0.7409118750000001,0.9287409027777779,Excluded,Excluded
EM0,16.4138638,18.3577706,0.0224076,0.0001251,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,12.748451805555556,11.39851652777778,Included,Included
EM1,7.3439591,7.1481512,0.0174207,0.0001105,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,4.963993888888889,5.099971597222223,Included,Included
EM2,4.8364659,4.7871915,0.0103284,8.54e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,3.3244385416666664,3.3586568750000003,Included,Included
EM3,2.8638343,3.4725409,0.0080979,7.57e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.411486736111111,1.9887738194444446,Included,Included
EM4,2.3271435,3.2903062,0.0075142,7.3e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.284934861111111,1.616071875,Included,Included
EM5,1.693919,2.0723792,0.0036164,5.07e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.4391522222222222,1.1763326388888888,Included,Included
EM6,2.3217615,3.2003872,0.0012574,2.99e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.222491111111111,1.612334375,Included,Included
EM7,1.6205333,2.3709956,0.0008833,2.51e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.6465247222222223,1.1253703472222223,Included,Included
EM8,2.1552734,2.4893456,0.0003747,1.64e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.7287122222222224,1.496717638888889,Included,Included
EM9,3.8386451,3.2673803,0.0001275,9.5e-06,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,2.2690140972222226,2.6657257638888887,Included,Included
EM10,1.1964762,2.5334476,0.0002632,1.37e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,1.7593386111111113,0.83088625,Included,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,-0.6944444444444444,-0.6944444444444444,Excluded,Excluded
EM12,0.9757842,0.7798514,0.0002614,1.37e-05,1.099214,pptt1jmatch_run_40_430_364,430.0,364.0,1.44,1.3100269829168842,0.5415634722222222,0.6776279166666667,Excluded,Excluded
IM0,4.8065009,6.1365033,0.1171422,0.0002242,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,2.891848868991518,2.265080537229029,Included,Included
IM1,2.5329788,3.1804247,0.0893588,0.0001989,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,1.4987863807728559,1.1936752120640906,Included,Included
IM2,1.7761917,2.4250964,0.0640951,0.0001708,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,1.1428352497643735,0.837036616399623,Included,Excluded
IM3,1.2451273,1.8291221,0.0457113,0.0001456,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.8619802544769086,0.5867706409048068,Excluded,Excluded
IM4,1.0613483,1.6786177,0.0310758,0.000121,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.7910545240339303,0.5001641376060321,Excluded,Excluded
IM5,0.8864099,1.3474544,0.0162625,8.82e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.6349926484448634,0.41772379830348727,Excluded,Excluded
IM6,0.828388,1.2119513,0.008796,6.51e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.5711363336475024,0.3903807728557964,Excluded,Excluded
IM7,1.0160679,1.1985065,0.0035223,4.13e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.564800424128181,0.47882558906691797,Excluded,Excluded
IM8,1.1173828,1.2051779,0.0017829,2.94e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.5679443449575873,0.5265705937794534,Excluded,Excluded
IM9,1.6574884,1.5705088,0.0007619,1.92e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.7401078228086712,0.7810972667295005,Excluded,Excluded
IM10,3.6553817,5.6640764,0.0002547,1.11e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,2.6692160226201698,1.722611545711593,Included,Included
IM11,2.2173024,1.965775,0.0002547,1.11e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.9263784165881245,1.0449115928369463,Excluded,Included
IM12,-1.0,-1.0,0.0,0.0,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,-0.471253534401508,-0.471253534401508,Excluded,Excluded
EM0,13.2239872,14.7667349,0.0277834,0.0001146,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,6.958876013195099,6.2318507068803015,Included,Included
EM1,5.0448077,4.9287471,0.0252637,0.0001094,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,2.322689491046183,2.3773834590009426,Included,Included
EM2,2.7200691,2.6905941,0.0183839,9.37e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,1.2679519792648446,1.2818421771913289,Included,Included
EM3,1.5783503,1.9168285,0.0146354,8.37e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.9033122054665411,0.7438031573986805,Excluded,Excluded
EM4,1.174484,1.6660983,0.0148133,8.42e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.7851547125353441,0.5534797360980208,Excluded,Excluded
EM5,0.8232526,1.005,0.0074665,6e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.47360980207351555,0.38796069745523093,Excluded,Excluded
EM6,0.5503794,0.766911,0.0052737,5.05e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.3614095193213949,0.25936823751178134,Excluded,Excluded
EM7,0.8281445,1.2062316,0.0017393,2.91e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.5684409048067861,0.39026602262016963,Excluded,Excluded
EM8,0.797214,0.9129919,0.0010211,2.23e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.4302506597549482,0.37568991517436384,Excluded,Excluded
EM9,0.9699695,0.8219563,0.0005072,1.57e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.38734981149858627,0.45710155513666356,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,-0.471253534401508,-0.471253534401508,Excluded,Excluded
EM11,0.858401,0.9668285,0.0002547,1.11e-05,1.619726,pptt1jmatch_run_41_401_380,401.0,380.0,2.122,1.3100981277080197,0.4556213477851084,0.4045245051837889,Excluded,Excluded
